set,clock,dbm,rssi,attack
397,5295.05,24,29,0
398,5296.11,14,43,0
398,5299.07,17,38,0
398,5300.55,20,31,0
398,5301.94,22,32,0
398,5304.38,23,32,0
398,5306.44,24,29,0
399,5309.23,14,39,0
399,5311.23,17,35,0
399,5312.66,20,32,0
399,5313.99,22,30,0
399,5315.63,23,32,0
399,5317.43,24,29,0
400,5318.71,14,39,0
400,5321.22,17,36,0
400,5324.19,20,32,0
400,5326.29,22,29,0
400,5328.7,23,34,0
400,5330.28,24,30,0
401,5332.41,14,40,0
401,5334.53,17,34,0
401,5335.87,20,31,0
401,5338.68,22,30,0
401,5340.85,23,32,0
401,5343.18,24,29,0
402,5345.58,14,39,0
402,5347.8,17,34,0
402,5350.47,20,31,0
402,5353.16,22,30,0
402,5356.12,23,32,0
402,5358.32,24,31,0
403,5359.77,14,40,0
403,5362.45,17,35,0
403,5364.64,20,32,0
403,5366.33,22,29,0
403,5368.2,23,30,0
403,5370.4,24,31,0
404,5371.69,14,39,0
404,5373.3,17,35,0
404,5375.57,20,30,0
404,5378.91,22,27,0
404,5382.88,23,32,0
404,5386.09,24,30,0
405,5388.27,14,36,0
405,5391.89,17,33,0
405,5393.07,20,30,0
405,5397.02,22,32,0
405,5398.91,23,30,0
405,5401.44,24,29,0
406,5403.06,14,37,0
406,5404.47,17,37,0
406,5407.53,20,32,0
406,5410.32,22,30,0
406,5413.26,23,28,0
406,5416.2,24,29,0
407,5419.46,14,39,0
407,5420.91,17,35,0
407,5422.92,20,31,0
407,5425.53,22,30,0
407,5427.08,23,31,0
407,5428.28,24,29,0
408,5430.93,14,40,0
408,5434.12,17,36,0
408,5437.33,20,32,0
408,5438.99,22,30,0
408,5441.12,23,31,0
408,5442.14,24,29,0
409,5444.49,14,37,0
409,5447.69,17,36,0
409,5450.05,20,32,0
409,5451.52,22,30,0
409,5455.12,23,31,0
409,5457.17,24,29,0
410,5460.13,14,38,0
410,5461.13,17,37,0
410,5462.25,20,31,0
410,5465.05,22,28,0
410,5466.39,23,32,0
410,5467.45,24,29,0
411,5471.23,14,38,0
411,5474.23,17,35,0
411,5477.5,20,32,0
411,5479.19,22,29,0
411,5482.34,23,30,0
411,5483.39,24,29,0
412,5486.05,14,36,0
412,5487.98,17,37,0
412,5490.88,20,30,0
412,5492.55,22,29,0
412,5494.94,23,30,0
412,5496.66,24,29,0
413,5498.62,14,38,0
413,5500.69,17,35,0
413,5503.3,20,33,0
413,5505.23,22,30,0
413,5506.91,23,31,0
413,5508.88,24,31,0
414,5510.28,14,39,0
414,5513.86,17,36,0
414,5516.07,20,30,0
414,5519.04,22,30,0
414,5521.76,23,33,0
414,5525.37,24,29,0
415,5526.59,14,40,0
415,5529.94,17,38,0
415,5533.56,20,31,0
415,5537.02,22,30,0
415,5540.02,23,29,0
415,5543.13,24,31,0
416,5546.97,14,37,0
416,5548.59,17,34,0
416,5551.45,20,31,0
416,5555.42,22,28,0
416,5558.01,23,32,0
416,5560.94,24,29,0
417,5564.6,14,39,0
417,5566.44,17,37,0
417,5567.89,20,30,0
417,5569.29,22,30,0
417,5572.37,23,31,0
417,5573.41,24,30,0
418,5574.59,14,40,0
418,5576.48,17,34,0
418,5578.24,20,30,0
418,5579.85,22,30,0
418,5582.94,23,30,0
418,5585.66,24,30,0
419,5586.73,14,38,0
419,5589.58,17,39,0
419,5592.4,20,42,0
419,5593.68,22,27,0
419,5595.06,23,31,0
419,5597.39,24,29,0
420,5600.8,14,36,0
420,5602.54,17,34,0
420,5605.26,20,32,0
420,5606.34,22,29,0
420,5609.41,23,33,0
420,5612.15,24,29,0
421,5614.1,14,38,0
421,5615.29,17,37,0
421,5618.15,20,31,0
421,5620.51,22,30,0
421,5622.2,23,32,0
421,5624.89,24,29,0
422,5626.02,14,39,0
422,5628.66,17,34,0
422,5630.02,20,32,0
422,5632.83,22,30,0
422,5636.45,23,30,0
422,5638.06,24,29,0
423,5641.7,14,39,0
423,5645.62,17,34,0
423,5647.14,20,29,0
423,5649.01,22,27,0
423,5650.61,23,32,0
423,5651.71,24,29,0
424,5654.7,14,38,0
424,5658.1,17,35,0
424,5660.58,20,33,0
424,5662.4,22,30,0
424,5665.26,23,31,0
424,5667.97,24,29,0
425,5670.47,14,39,0
425,5671.59,17,35,0
425,5674.98,20,34,0
425,5676.11,22,29,0
425,5677.56,23,31,0
425,5680.74,24,29,0
426,5682.82,14,36,0
426,5684.44,17,34,0
426,5687,20,33,0
426,5689.28,22,30,0
426,5690.32,23,31,0
426,5693.75,24,30,0
427,5695.27,14,39,0
427,5699.21,17,34,0
427,5702.34,20,32,0
427,5705.33,22,30,0
427,5706.33,23,30,0
427,5708.56,24,29,0
428,5710.46,14,38,0
428,5712.56,17,35,0
428,5713.8,20,31,0
428,5715.55,22,30,0
428,5717.12,23,30,0
428,5720.46,24,29,0
429,5723.32,14,39,0
429,5725.67,17,34,0
429,5727.24,20,30,0
429,5729.89,22,29,0
429,5732.99,23,30,0
429,5735.07,24,30,0
430,5737.96,14,38,0
430,5740.8,17,34,0
430,5743.48,20,34,0
430,5747.08,22,29,0
430,5748.62,23,30,0
430,5751.75,24,29,0
431,5753.75,14,37,0
431,5756.38,17,37,0
431,5759.28,20,31,0
431,5760.83,22,29,0
431,5761.94,23,31,0
431,5765.89,24,29,0
432,5768.28,14,37,0
432,5769.44,17,39,0
432,5770.75,20,31,0
432,5773.94,22,29,0
432,5775.72,23,32,0
432,5776.87,24,29,0
433,5778.83,14,40,0
433,5780.18,17,38,0
433,5783.98,20,31,0
433,5786.07,22,31,0
433,5789.96,23,31,0
433,5793.75,24,30,0
434,5796.08,14,41,0
434,5799.35,17,37,0
434,5801.21,20,30,0
434,5803.34,22,29,0
434,5805.12,23,32,0
434,5808.28,24,30,0
435,5811.05,14,41,0
435,5814.81,17,35,0
435,5817.93,20,29,0
435,5819.68,22,29,0
435,5823.37,23,31,0
435,5825.15,24,29,0
436,5826.95,14,43,0
436,5829.6,17,39,0
436,5832.61,20,30,0
436,5835.07,22,27,0
436,5836.86,23,30,0
436,5838.78,24,30,0
437,5841.77,14,41,0
437,5844.72,17,37,0
437,5847.79,20,33,0
437,5850.76,22,28,0
437,5853.84,23,32,0
437,5857.11,24,29,0
438,5859.36,14,40,0
438,5861.82,17,37,0
438,5863.69,20,32,0
438,5866.59,22,32,0
438,5869.28,23,31,0
438,5870.47,24,30,0
439,5873.05,14,41,0
439,5874.65,17,35,0
439,5877.21,20,33,0
439,5880.96,22,31,0
439,5882.38,23,29,0
439,5883.53,24,29,0
440,5886.64,14,39,0
440,5889.78,17,34,0
440,5892.61,20,30,0
440,5894.02,22,29,0
440,5897.71,23,30,0
440,5898.73,24,29,0
441,5902.15,14,39,0
441,5904.24,17,34,0
441,5905.34,20,32,0
441,5907.76,22,31,0
441,5910.15,23,34,0
441,5912.76,24,30,0
442,5915.06,14,39,0
442,5918.57,17,35,0
442,5920.29,20,31,0
442,5921.6,22,31,0
442,5923.33,23,30,0
442,5924.68,24,30,0
443,5927.89,14,39,0
443,5930.25,17,34,0
443,5931.35,20,36,0
443,5933.01,22,31,0
443,5936.29,23,28,0
443,5938.73,24,30,0
444,5941.95,14,39,0
444,5944.75,17,35,0
444,5947.43,20,29,0
444,5949.04,22,28,0
444,5950.1,23,33,0
444,5953.78,24,29,0
445,5955.1,14,40,0
445,5957.77,17,36,0
445,5961.51,20,32,0
445,5963.76,22,32,0
445,5964.92,23,29,0
445,5967.52,24,30,0
446,5968.75,14,40,0
446,5970.66,17,35,0
446,5971.99,20,32,0
446,5973.7,22,31,0
446,5975.73,23,34,0
446,5978.52,24,29,0
447,5981.89,14,38,0
447,5983.8,17,41,0
447,5985.68,20,30,0
447,5987.67,22,29,0
447,5989.33,23,31,0
447,5990.99,24,29,0
448,5993.83,14,39,0
448,5996.95,17,40,0
448,5999.91,20,30,0
448,6001.9,22,30,0
448,6004.11,23,29,0
448,6006.32,24,30,0
449,6009.74,14,41,0
449,6011.19,17,36,0
449,6013.99,20,32,0
449,6017.93,22,29,0
449,6021.47,23,28,0
449,6023.81,24,30,0
450,6025.2,14,37,0
450,6027.49,17,38,0
450,6028.88,20,31,0
450,6032.24,22,29,0
450,6034.32,23,32,0
450,6037.77,24,29,0
451,6039.93,14,39,0
451,6043.76,17,40,0
451,6046.03,20,30,0
451,6049.25,22,29,0
451,6050.85,23,28,0
451,6052.89,24,29,0
452,6056.51,14,38,0
452,6058.99,17,40,0
452,6062.34,20,34,0
452,6066.29,22,30,0
452,6069.34,23,32,0
452,6070.85,24,29,0
453,6072.26,14,42,0
453,6073.36,17,35,0
453,6075.03,20,30,0
453,6077.21,22,32,0
453,6078.64,23,33,0
453,6080.13,24,31,0
454,6081.27,14,43,0
454,6084.19,17,38,0
454,6086.6,20,30,0
454,6088.6,22,29,0
454,6092.15,23,34,0
454,6094.78,24,29,0
455,6098.42,14,36,0
455,6102.09,17,37,0
455,6103.21,20,30,0
455,6105.02,22,31,0
455,6107.95,23,30,0
455,6109.6,24,30,0
456,6112.27,14,39,0
456,6114.62,17,39,0
456,6117.85,20,29,0
456,6121.15,22,29,0
456,6122.33,23,31,0
456,6124.48,24,29,0
457,6127.57,14,36,0
457,6129.91,17,40,0
457,6131.34,20,30,0
457,6134.55,22,29,0
457,6136.45,23,32,0
457,6137.47,24,30,0
458,6140.84,14,37,0
458,6142.5,17,40,0
458,6144.84,20,31,0
458,6146.12,22,30,0
458,6148.43,23,31,0
458,6151.57,24,32,0
459,6155.16,14,36,0
459,6157.39,17,35,0
459,6160.2,20,32,0
459,6164.02,22,29,0
459,6165.68,23,31,0
459,6167.82,24,30,0
460,6170.26,14,39,0
460,6172.83,17,36,0
460,6176.31,20,30,0
460,6178.03,22,29,0
460,6180.72,23,30,0
460,6184.38,24,30,0
461,6187.82,14,36,0
461,6190.83,17,37,0
461,6193.43,20,30,0
461,6196.46,22,29,0
461,6200.09,23,33,0
461,6202.71,24,32,0
462,6206.68,14,37,0
462,6209.16,17,37,0
462,6212.49,20,31,0
462,6214.91,22,28,0
462,6217.17,23,32,0
462,6220.65,24,32,0
463,6223.29,14,38,0
463,6224.74,17,35,0
463,6225.83,20,30,0
463,6228.89,22,30,0
463,6230.28,23,28,0
463,6232.81,24,28,0
464,6233.9,14,38,0
464,6236.93,17,38,0
464,6239.86,20,32,0
464,6243.29,22,30,0
464,6245.6,23,31,0
464,6248.02,24,31,0
465,6249.12,14,38,0
465,6250.67,17,42,0
465,6253.36,20,32,0
465,6256.09,22,29,0
465,6258.83,23,30,0
465,6260.69,24,34,0
466,6262.56,14,37,0
466,6266.13,17,39,0
466,6268.63,20,31,0
466,6271.19,22,28,0
466,6273.6,23,32,0
466,6277.17,24,31,0
467,6280.38,14,40,0
467,6281.39,17,42,0
467,6285.04,20,29,0
467,6288.22,22,31,0
467,6290.88,23,37,0
467,6292.09,24,28,0
468,6295.73,14,40,0
468,6297.27,17,40,0
468,6300.95,20,29,0
468,6302.56,22,29,0
468,6304.66,23,32,0
468,6306.3,24,33,0
469,6307.71,14,38,0
469,6310.17,17,35,0
469,6312.77,20,32,0
469,6315.62,22,33,0
469,6317.76,23,33,0
469,6319.07,24,32,0
470,6321.98,14,38,0
470,6325.27,17,36,0
470,6328.2,20,31,0
470,6330.49,22,33,0
470,6331.79,23,31,0
470,6335.76,24,31,0
471,6339.22,14,38,0
471,6342.5,17,35,0
471,6345.26,20,33,0
471,6347.84,22,32,0
471,6349.85,23,34,0
471,6350.94,24,30,0
472,6354.39,14,36,0
472,6356.88,17,35,0
472,6359.63,20,33,0
472,6361.73,22,33,0
472,6363.76,23,32,0
472,6367.38,24,30,0
473,6370.02,14,39,0
473,6371.32,17,35,0
473,6374.62,20,31,0
473,6375.95,22,33,0
473,6377.93,23,33,0
473,6381.75,24,29,0
474,6384.01,14,38,0
474,6385.09,17,35,0
474,6386.15,20,34,0
474,6387.81,22,32,0
474,6390.59,23,34,0
474,6393.61,24,29,0
475,6397.04,14,37,0
475,6398.39,17,34,0
475,6400.48,20,31,0
475,6403.93,22,31,0
475,6407.3,23,34,0
475,6409.83,24,30,0
476,6413.28,14,40,0
476,6415.08,17,38,0
476,6417.65,20,35,0
476,6421.47,22,32,0
476,6425.39,23,34,0
476,6426.85,24,32,0
477,6430.58,14,37,0
477,6433.41,17,35,0
477,6435.76,20,31,0
477,6438.73,22,33,0
477,6440.92,23,35,0
477,6444.41,24,31,0
478,6446.25,14,38,0
478,6450.17,17,34,0
478,6454.15,20,35,0
478,6457.56,22,32,0
478,6458.81,23,33,0
478,6460.03,24,32,0
479,6462.04,14,38,0
479,6465.61,17,35,0
479,6466.79,20,33,0
479,6470.38,22,35,0
479,6473.57,23,32,0
479,6475.72,24,29,0
480,6478.78,14,36,0
480,6481.09,17,34,0
480,6483.29,20,31,0
480,6485.76,22,41,0
480,6487.89,23,32,0
480,6489.84,24,29,0
481,6491.68,14,38,0
481,6495.27,17,36,0
481,6496.68,20,32,0
481,6499.94,22,34,0
481,6502.15,23,33,0
481,6505.62,24,29,0
482,6508.77,14,37,0
482,6511.25,17,36,0
482,6514.68,20,34,0
482,6517.52,22,33,0
482,6521.31,23,35,0
482,6523.6,24,29,0
483,6525.02,14,37,0
483,6528.21,17,34,0
483,6529.87,20,31,0
483,6532.07,22,34,0
483,6533.96,23,33,0
483,6537.37,24,29,0
484,6541.28,14,37,0
484,6544.56,17,34,0
484,6548.18,20,34,0
484,6551.53,22,34,0
484,6553.7,23,34,0
484,6555.82,24,30,0
485,6559.13,14,37,0
485,6561.65,17,36,0
485,6564.63,20,30,0
485,6567.38,22,33,0
485,6570.95,23,42,0
485,6574.93,24,31,0
486,6576.68,14,41,0
486,6578.35,17,34,0
486,6581.89,20,35,0
486,6583.41,22,33,0
486,6585.5,23,31,0
486,6587.65,24,30,0
487,6591.52,14,38,0
487,6595.12,17,34,0
487,6596.85,20,32,0
487,6599.67,22,33,0
487,6603.21,23,33,0
487,6604.28,24,31,0
488,6605.34,14,40,0
488,6606.9,17,35,0
488,6608.93,20,32,0
488,6612.46,22,31,0
488,6615.95,23,41,0
488,6617.25,24,31,0
489,6620.91,14,38,0
489,6623.93,17,35,0
489,6624.95,20,36,0
489,6627.29,22,33,0
489,6629.35,23,35,0
489,6631.42,24,29,0
490,6633.81,14,39,0
490,6637.13,17,34,0
490,6640.66,20,34,0
490,6642.53,22,33,0
490,6643.71,23,33,0
490,6645.74,24,30,0
491,6647.93,14,40,0
491,6649.14,17,35,0
491,6650.36,20,35,0
491,6651.7,22,33,0
491,6654.09,23,33,0
491,6657.44,24,29,0
492,6660.72,14,38,0
492,6663.66,17,36,0
492,6665.12,20,34,0
492,6668.41,22,33,0
492,6669.49,23,34,0
492,6670.55,24,29,0
493,6674.32,14,38,0
493,6676.84,17,36,0
493,6678.46,20,31,0
493,6681.23,22,34,0
493,6682.98,23,31,0
493,6685.42,24,30,0
494,6686.89,14,38,0
494,6688.6,17,35,0
494,6692.14,20,36,0
494,6693.32,22,34,0
494,6695.27,23,33,0
494,6698.41,24,32,0
495,6701.48,14,41,0
495,6702.73,17,34,0
495,6706.18,20,32,0
495,6708.88,22,34,0
495,6710.05,23,32,0
495,6711.48,24,29,0
496,6714.76,14,38,0
496,6716.31,17,35,0
496,6717.8,20,34,0
496,6721.09,22,34,0
496,6724.71,23,30,0
496,6727.52,24,31,0
497,6729.86,14,41,0
497,6733.82,17,34,0
497,6736.78,20,36,0
497,6740.68,22,34,0
497,6743.96,23,32,0
497,6747.14,24,30,0
498,6750.44,14,37,0
498,6753.09,17,36,0
498,6756.8,20,35,0
498,6759.39,22,33,0
498,6762.26,23,33,0
498,6765.41,24,31,0
499,6766.47,14,34,0
499,6769.24,17,35,0
499,6772.03,20,34,0
499,6773.58,22,34,0
499,6777.35,23,33,0
499,6781.32,24,34,0
500,6766.48,14,37,1
500,6768.34,17,40,1
500,6770.11,20,38,1
500,6771.63,22,35,1
500,6772.72,23,38,1
500,6775.41,24,35,1
501,6778.82,14,35,1
501,6780.92,17,36,1
501,6782.01,20,37,1
501,6784.16,22,35,1
501,6786.36,23,35,1
501,6788.43,24,37,1
502,6790.09,14,37,1
502,6792.65,17,40,1
502,6795.4,20,37,1
502,6796.85,22,35,1
502,6799.84,23,37,1
502,6802.1,24,36,1
503,6804.38,14,39,1
503,6805.81,17,38,1
503,6809.5,20,38,1
503,6812.65,22,35,1
503,6814.64,23,36,1
503,6818.09,24,35,1
504,6820.6,14,35,1
504,6821.74,17,42,1
504,6823.89,20,44,1
504,6826.88,22,36,1
504,6829.69,23,36,1
504,6831.6,24,36,1
505,6835.06,14,41,1
505,6838.36,17,40,1
505,6841.07,20,36,1
505,6844.04,22,35,1
505,6845.21,23,36,1
505,6848.87,24,35,1
506,6850.43,14,34,1
506,6853.51,17,40,1
506,6855.64,20,36,1
506,6857.08,22,35,1
506,6859.3,23,37,1
506,6861.68,24,35,1
507,6863.68,14,37,1
507,6866.15,17,42,1
507,6867.8,20,36,1
507,6869.88,22,35,1
507,6871.3,23,37,1
507,6872.59,24,35,1
508,6873.68,14,39,1
508,6875.15,17,42,1
508,6878,20,35,1
508,6879.37,22,36,1
508,6883.34,23,36,1
508,6886.81,24,36,1
509,6889.77,14,41,1
509,6892.46,17,38,1
509,6894.27,20,36,1
509,6896.41,22,35,1
509,6899.72,23,36,1
509,6903.29,24,35,1
510,6905.5,14,37,1
510,6909.43,17,37,1
510,6913.33,20,36,1
510,6915.54,22,35,1
510,6916.77,23,42,1
510,6920.69,24,36,1
511,6921.81,14,36,1
511,6923.13,17,42,1
511,6924.65,20,35,1
511,6926.62,22,35,1
511,6930.31,23,37,1
511,6932.89,24,35,1
512,6934.92,14,39,1
512,6936.18,17,42,1
512,6938.12,20,36,1
512,6939.37,22,36,1
512,6941.13,23,36,1
512,6943.16,24,36,1
513,6945.76,14,39,1
513,6947.08,17,44,1
513,6950,20,36,1
513,6952.19,22,36,1
513,6955.48,23,37,1
513,6957.33,24,34,1
514,6958.89,14,36,1
514,6961.05,17,38,1
514,6963.91,20,35,1
514,6965.81,22,36,1
514,6968.08,23,37,1
514,6970.07,24,34,1
515,6973.48,14,39,1
515,6975.39,17,35,1
515,6979.34,20,34,1
515,6982.21,22,37,1
515,6984.46,23,36,1
515,6987.8,24,35,1
516,6990.66,14,37,1
516,6993.98,17,38,1
516,6996.93,20,36,1
516,6999.89,22,36,1
516,7003.15,23,36,1
516,7005.94,24,35,1
517,7009.65,14,38,1
517,7012.01,17,42,1
517,7014.58,20,36,1
517,7017.61,22,35,1
517,7018.93,23,36,1
517,7021.12,24,34,1
518,7023.45,14,34,1
518,7026.27,17,42,1
518,7027.98,20,35,1
518,7030.93,22,35,1
518,7034.04,23,36,1
518,7037.19,24,35,1
519,7038.85,14,37,1
519,7039.9,17,42,1
519,7042.18,20,36,1
519,7044.62,22,33,1
519,7047.3,23,34,1
519,7049.33,24,35,1
520,7052.45,14,37,1
520,7056.39,17,36,1
520,7058.3,20,34,1
520,7060.15,22,35,1
520,7062.43,23,36,1
520,7065.66,24,35,1
521,7068.61,14,38,1
521,7071.47,17,40,1
521,7074.05,20,36,1
521,7076.43,22,36,1
521,7078.11,23,35,1
521,7080.05,24,36,1
522,7084.03,14,35,1
522,7085.98,17,40,1
522,7089.13,20,36,1
522,7092.17,22,36,1
522,7094.78,23,35,1
522,7098.73,24,36,1
523,7100.1,14,34,1
523,7102.99,17,35,1
523,7106.69,20,36,1
523,7110.49,22,36,1
523,7112.4,23,36,1
523,7113.43,24,35,1
524,7116.07,14,37,1
524,7117.15,17,40,1
524,7120.39,20,36,1
524,7122.27,22,36,1
524,7125.93,23,34,1
524,7127.63,24,35,1
525,7129.93,14,34,1
525,7133.31,17,38,1
525,7134.88,20,35,1
525,7136.12,22,36,1
525,7137.44,23,35,1
525,7140.1,24,36,1
526,7143.39,14,39,1
526,7145.55,17,35,1
526,7148.54,20,35,1
526,7150.1,22,35,1
526,7153.25,23,35,1
526,7156.28,24,35,1
527,7158.17,14,37,1
527,7159.48,17,36,1
527,7163.45,20,36,1
527,7165.33,22,35,1
527,7166.4,23,36,1
527,7168.72,24,34,1
528,7170.64,14,37,1
528,7172.13,17,35,1
528,7174.36,20,35,1
528,7177.48,22,36,1
528,7179.01,23,36,1
528,7181.52,24,35,1
529,7182.62,14,37,1
529,7185.48,17,38,1
529,7189.32,20,36,1
529,7191,22,36,1
529,7194.65,23,37,1
529,7197.3,24,35,1
530,7199.06,14,39,1
530,7202.94,17,38,1
530,7204.66,20,36,1
530,7206.93,22,36,1
530,7210.32,23,36,1
530,7211.42,24,35,1
531,7214.49,14,43,1
531,7216.97,17,38,1
531,7218.6,20,36,1
531,7221.38,22,34,1
531,7222.38,23,36,1
531,7225.55,24,36,1
532,7227.44,14,39,1
532,7229.01,17,38,1
532,7232.2,20,34,1
532,7235.48,22,36,1
532,7238.53,23,35,1
532,7239.67,24,36,1
533,7243.36,14,35,1
533,7244.48,17,38,1
533,7246.09,20,36,1
533,7247.73,22,35,1
533,7249.13,23,35,1
533,7253.13,24,36,1
534,7255.1,14,39,1
534,7258.26,17,42,1
534,7259.99,20,36,1
534,7262.58,22,35,1
534,7264.94,23,35,1
534,7268.3,24,35,1
535,7270.66,14,34,1
535,7273.89,17,38,1
535,7277.39,20,36,1
535,7280.85,22,35,1
535,7284.24,23,35,1
535,7287.91,24,35,1
536,7291.57,14,41,1
536,7294.01,17,38,1
536,7296.22,20,35,1
536,7298.18,22,36,1
536,7300.92,23,35,1
536,7303.84,24,35,1
537,7306.79,14,37,1
537,7309.18,17,38,1
537,7310.99,20,36,1
537,7313.79,22,36,1
537,7314.91,23,36,1
537,7316.12,24,35,1
538,7317.41,14,39,1
538,7319.1,17,38,1
538,7321.71,20,48,1
538,7324.62,22,36,1
538,7326.41,23,36,1
538,7329.16,24,34,1
539,7331.48,14,43,1
539,7334.27,17,36,1
539,7337.16,20,36,1
539,7338.83,22,45,1
539,7340.87,23,36,1
539,7342.61,24,36,1
540,7343.79,14,41,1
540,7346.25,17,36,1
540,7348.65,20,36,1
540,7350.49,22,37,1
540,7353.28,23,37,1
540,7354.42,24,35,1
541,7357.28,14,41,1
541,7360.04,17,40,1
541,7362.55,20,36,1
541,7364.58,22,38,1
541,7367.06,23,36,1
541,7369.14,24,34,1
542,7370.19,14,37,1
542,7373.05,17,35,1
542,7374.28,20,36,1
542,7375.28,22,36,1
542,7378.03,23,36,1
542,7379.75,24,36,1
543,7380.83,14,39,1
543,7382.14,17,40,1
543,7384.1,20,36,1
543,7386.26,22,36,1
543,7389.1,23,36,1
543,7391.63,24,35,1
544,7393.94,14,35,1
544,7395.22,17,38,1
544,7397.72,20,36,1
544,7399.13,22,37,1
544,7401.07,23,36,1
544,7403.09,24,35,1
545,7404.99,14,39,1
545,7406.57,17,38,1
545,7409.38,20,36,1
545,7411.37,22,37,1
545,7413.29,23,35,1
545,7415.68,24,38,1
546,7416.69,14,37,1
546,7418.44,17,36,1
546,7420.38,20,36,1
546,7421.45,22,37,1
546,7422.98,23,35,1
546,7424.14,24,41,1
547,7426.09,14,35,1
547,7428.43,17,38,1
547,7431.19,20,34,1
547,7432.4,22,38,1
547,7435.02,23,36,1
547,7437.69,24,37,1
548,7439.05,14,34,1
548,7440.83,17,35,1
548,7441.96,20,35,1
548,7443.15,22,36,1
548,7445.81,23,36,1
548,7448.68,24,36,1
549,7451.17,14,34,1
549,7453.42,17,40,1
549,7456.11,20,36,1
549,7459.03,22,37,1
549,7460.2,23,35,1
549,7462.35,24,37,1
550,7465.03,14,35,1
550,7467.05,17,40,1
550,7469.1,20,36,1
550,7471.54,22,37,1
550,7472.64,23,34,1
550,7474.55,24,36,1
551,7476.32,14,33,1
551,7477.45,17,40,1
551,7479.93,20,43,1
551,7481.26,22,37,1
551,7482.31,23,35,1
551,7483.93,24,36,1
552,7485.18,14,37,1
552,7487.03,17,38,1
552,7489.69,20,36,1
552,7491.59,22,37,1
552,7492.72,23,35,1
552,7495.14,24,37,1
553,7496.87,14,39,1
553,7498.59,17,40,1
553,7500.1,20,36,1
553,7502.38,22,36,1
553,7503.71,23,35,1
553,7505.95,24,36,1
554,7507.47,14,37,1
554,7509.79,17,38,1
554,7510.79,20,35,1
554,7513.45,22,37,1
554,7516.29,23,35,1
554,7517.9,24,36,1
555,7520.69,14,39,1
555,7523.61,17,40,1
555,7526.47,20,36,1
555,7527.72,22,37,1
555,7529.08,23,36,1
555,7531.5,24,37,1
556,7532.94,14,41,1
556,7535.72,17,44,1
556,7538.46,20,35,1
556,7541.36,22,37,1
556,7543.24,23,36,1
556,7544.26,24,37,1
557,7547.18,14,41,1
557,7549.34,17,38,1
557,7551.76,20,36,1
557,7554.35,22,37,1
557,7556.57,23,38,1
557,7558.25,24,37,1
558,7559.49,14,39,1
558,7560.7,17,38,1
558,7562.67,20,36,1
558,7565.14,22,37,1
558,7566.57,23,42,1
558,7567.63,24,36,1
559,7569.54,14,41,1
559,7572.34,17,38,1
559,7574.84,20,34,1
559,7576.79,22,38,1
559,7579.28,23,35,1
559,7581.33,24,36,1
560,7583.96,14,39,1
560,7586.82,17,36,1
560,7588.11,20,36,1
560,7590.71,22,36,1
560,7592.58,23,34,1
560,7594.47,24,37,1
561,7596.25,14,37,1
561,7598.22,17,38,1
561,7600.73,20,36,1
561,7602.32,22,37,1
561,7603.81,23,35,1
561,7606.53,24,36,1
562,7607.77,14,44,1
562,7609.49,17,40,1
562,7612.26,20,35,1
562,7615.21,22,37,1
562,7616.82,23,36,1
562,7619.53,24,36,1
563,7621.64,14,37,1
563,7622.66,17,38,1
563,7624.13,20,36,1
563,7625.7,22,38,1
563,7627.71,23,45,1
563,7630.66,24,36,1
564,7632.73,14,40,1
564,7633.74,17,38,1
564,7635.24,20,36,1
564,7637.09,22,37,1
564,7639.07,23,47,1
564,7641.55,24,36,1
565,7642.61,14,35,1
565,7643.83,17,36,1
565,7645.42,20,36,1
565,7647.48,22,37,1
565,7649.29,23,35,1
565,7651.07,24,36,1
566,7653.19,14,39,1
566,7654.91,17,36,1
566,7657.81,20,34,1
566,7659.98,22,37,1
566,7661.43,23,38,1
566,7662.9,24,38,1
567,7663.99,14,37,1
567,7666.74,17,40,1
567,7669.3,20,36,1
567,7672.23,22,36,1
567,7673.9,23,36,1
567,7675.27,24,36,1
568,7678.1,14,40,1
568,7680.06,17,42,1
568,7681.4,20,35,1
568,7682.55,22,37,1
568,7684.78,23,37,1
568,7687.08,24,37,1
569,7688.95,14,39,1
569,7689.97,17,38,1
569,7692.01,20,36,1
569,7693.75,22,37,1
569,7695.69,23,35,1
569,7696.84,24,37,1
570,7699.3,14,42,1
570,7701.81,17,38,1
570,7703.55,20,36,1
570,7706.38,22,36,1
570,7708.2,23,38,1
570,7710.3,24,37,1
571,7712.93,14,36,1
571,7715.59,17,38,1
571,7718.16,20,36,1
571,7720.12,22,36,1
571,7721.49,23,36,1
571,7722.68,24,37,1
572,7724.87,14,38,1
572,7727.46,17,38,1
572,7730.2,20,36,1
572,7731.79,22,37,1
572,7734.63,23,35,1
572,7735.99,24,37,1
573,7738.95,14,40,1
573,7740.5,17,36,1
573,7742.27,20,35,1
573,7744.03,22,37,1
573,7745.84,23,36,1
573,7748.71,24,36,1
574,7749.77,14,35,1
574,7751.97,17,36,1
574,7754.68,20,36,1
574,7755.77,22,37,1
574,7758,23,36,1
574,7761,24,37,1
575,7763.69,14,38,1
575,7765.59,17,36,1
575,7766.84,20,36,1
575,7768.16,22,37,1
575,7770.59,23,36,1
575,7772.06,24,36,1
576,7774.65,14,36,1
576,7775.86,17,36,1
576,7777.87,20,36,1
576,7779.2,22,36,1
576,7781.95,23,35,1
576,7784.05,24,36,1
577,7786.47,14,34,1
